latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
38.17587,57.98228,300.65,0.44,0.46,2025-09-29,2229,N20,nominal,2.0NRT,288.21,0.67,N
37.34914,61.36219,299.48,0.34,0.56,2025-09-29,2229,N20,nominal,2.0NRT,285.18,0.57,N
37.03296,62.4153,323.66,0.4,0.6,2025-09-29,2229,N20,nominal,2.0NRT,286.88,3.27,N
37.0318,62.41958,319.33,0.4,0.6,2025-09-29,2229,N20,nominal,2.0NRT,287.72,3.27,N
37.94406,58.56287,299.06,0.48,0.48,2025-09-29,2229,N20,nominal,2.0NRT,287.01,0.86,N
38.85358,54.23284,328.81,0.44,0.38,2025-09-29,2229,N20,nominal,2.0NRT,290.34,2.01,N
38.85383,54.23101,328.98,0.44,0.38,2025-09-29,2229,N20,nominal,2.0NRT,289.54,2.55,N
37.94772,58.58535,297.15,0.48,0.48,2025-09-29,2229,N20,nominal,2.0NRT,285.71,0.53,N
37.32707,61.09493,296.26,0.33,0.56,2025-09-29,2229,N20,nominal,2.0NRT,285.72,0.3,N
37.30505,61.11797,296.33,0.34,0.56,2025-09-29,2229,N20,nominal,2.0NRT,285.82,0.41,N
37.8271,58.38337,297.36,0.47,0.48,2025-09-29,2229,N20,nominal,2.0NRT,286.53,0.42,N
37.2244,60.888,296.03,0.33,0.55,2025-09-29,2229,N20,nominal,2.0NRT,285.05,0.17,N
36.50409,61.66037,300.81,0.38,0.58,2025-09-29,2229,N20,nominal,2.0NRT,284.56,0.37,N
36.50542,61.66228,305.91,0.38,0.58,2025-09-29,2229,N20,nominal,2.0NRT,285.25,0.47,N
36.4757,61.62385,299.69,0.37,0.58,2025-09-29,2229,N20,nominal,2.0NRT,286,1.19,N
37.34233,58.04972,297.29,0.46,0.47,2025-09-29,2229,N20,nominal,2.0NRT,286.49,1.02,N
36.47409,61.45752,300.28,0.37,0.58,2025-09-29,2229,N20,nominal,2.0NRT,285.6,0.43,N
5.50228,100.59689,327.16,0.39,0.44,2025-09-30,0620,N20,low,2.0NRT,297.26,1.93,D
5.50171,100.59344,332.43,0.39,0.44,2025-09-30,0620,N20,nominal,2.0NRT,297.22,1.93,D
26.33175,96.25682,333.37,0.5,0.41,2025-09-30,0627,N20,nominal,2.0NRT,297.51,4.1,D
26.59413,95.26086,333.77,0.56,0.43,2025-09-30,0627,N20,nominal,2.0NRT,294.44,4.62,D
26.72338,95.46862,331.58,0.54,0.42,2025-09-30,0627,N20,nominal,2.0NRT,295.37,8.4,D
27.17418,96.17271,333.04,0.49,0.4,2025-09-30,0627,N20,nominal,2.0NRT,292.37,4.35,D
27.3756,95.33553,333.12,0.54,0.42,2025-09-30,0627,N20,nominal,2.0NRT,297.36,5,D
27.69615,96.20147,331.53,0.48,0.4,2025-09-30,0627,N20,nominal,2.0NRT,296.29,2.28,D
27.86562,96.90905,330.25,0.45,0.39,2025-09-30,0627,N20,nominal,2.0NRT,293.98,7.37,D
27.86473,96.90409,326.41,0.45,0.39,2025-09-30,0627,N20,nominal,2.0NRT,294.43,6.6,D
27.73095,96.1453,334.31,0.48,0.4,2025-09-30,0627,N20,nominal,2.0NRT,295.1,4.12,D
27.94805,96.71645,325.53,0.45,0.39,2025-09-30,0627,N20,nominal,2.0NRT,291.73,3.9,D
27.72163,95.48775,330.24,0.52,0.42,2025-09-30,0627,N20,low,2.0NRT,304.07,8.12,D
27.72637,95.49203,329.19,0.52,0.42,2025-09-30,0627,N20,low,2.0NRT,303.72,10.24,D
27.72342,95.47648,329.01,0.52,0.42,2025-09-30,0627,N20,low,2.0NRT,303.57,5.39,D
27.94934,96.68262,328.43,0.46,0.39,2025-09-30,0627,N20,nominal,2.0NRT,289.42,3.14,D
27.96836,96.72739,339.5,0.45,0.39,2025-09-30,0627,N20,nominal,2.0NRT,290.48,10.31,D
27.76713,95.5632,329.97,0.52,0.41,2025-09-30,0627,N20,low,2.0NRT,304.73,8.44,D
27.77451,95.53997,330.37,0.52,0.41,2025-09-30,0627,N20,low,2.0NRT,303.42,3.31,D
27.77921,95.54424,330.51,0.52,0.41,2025-09-30,0627,N20,low,2.0NRT,303,3.31,D
27.77825,95.53909,329.09,0.52,0.41,2025-09-30,0627,N20,low,2.0NRT,303.06,3.31,D
27.80811,95.51049,329.35,0.52,0.41,2025-09-30,0627,N20,low,2.0NRT,303.63,5.79,D
27.80861,95.51325,329.26,0.52,0.41,2025-09-30,0627,N20,low,2.0NRT,302.9,4.8,D
28.05852,96.43391,327.15,0.47,0.39,2025-09-30,0627,N20,nominal,2.0NRT,294.21,1.49,D
27.44477,93.0014,342.54,0.48,0.48,2025-09-30,0627,N20,nominal,2.0NRT,294.22,7.6,D
27.98737,95.50651,338.65,0.51,0.41,2025-09-30,0627,N20,nominal,2.0NRT,296.55,6.53,D
28.06848,95.37586,327.69,0.52,0.42,2025-09-30,0627,N20,low,2.0NRT,302.64,6.65,D
28.06457,95.35503,327.47,0.52,0.42,2025-09-30,0627,N20,low,2.0NRT,302.33,5.63,D
28.16267,95.65323,332.51,0.5,0.41,2025-09-30,0627,N20,nominal,2.0NRT,300.5,4.34,D
29.31435,91.48166,336.18,0.54,0.51,2025-09-30,0627,N20,nominal,2.0NRT,301.6,8.76,D
32.96513,96.35748,332.47,0.41,0.37,2025-09-30,0629,N20,nominal,2.0NRT,297.27,2.35,D
6.13628,81.04301,337.35,0.39,0.36,2025-09-30,0758,N20,nominal,2.0NRT,304.08,2.55,D
6.14646,81.01984,332.05,0.39,0.36,2025-09-30,0758,N20,low,2.0NRT,305.44,2.47,D
6.14594,81.0163,334.64,0.39,0.36,2025-09-30,0758,N20,nominal,2.0NRT,303.76,2.47,D
6.15261,81.0153,337.35,0.39,0.36,2025-09-30,0758,N20,nominal,2.0NRT,305.56,3.77,D
6.15542,81.01128,335.26,0.39,0.36,2025-09-30,0758,N20,nominal,2.0NRT,304.56,2.9,D
6.21857,80.79983,339.69,0.39,0.36,2025-09-30,0758,N20,nominal,2.0NRT,302.22,6.36,D
6.34629,81.30941,333.03,0.4,0.37,2025-09-30,0758,N20,low,2.0NRT,304.43,2.05,D
6.34777,80.89143,334.51,0.39,0.36,2025-09-30,0758,N20,nominal,2.0NRT,296.36,2.32,D
6.41379,81.31019,340.92,0.4,0.37,2025-09-30,0758,N20,nominal,2.0NRT,303.91,6.65,D
6.47278,81.27824,331.93,0.4,0.37,2025-09-30,0758,N20,low,2.0NRT,304.1,3.18,D
6.4509,81.01541,336.06,0.39,0.36,2025-09-30,0758,N20,nominal,2.0NRT,300.5,5.56,D
6.51259,80.8148,335.99,0.39,0.36,2025-09-30,0801,N20,nominal,2.0NRT,303.28,5.99,D
6.56347,81.11093,335.93,0.4,0.37,2025-09-30,0801,N20,nominal,2.0NRT,302.33,1.08,D
6.55572,80.9669,332.32,0.39,0.36,2025-09-30,0801,N20,low,2.0NRT,304.7,2.08,D
6.55519,80.96338,331.23,0.39,0.36,2025-09-30,0801,N20,low,2.0NRT,303.15,1.64,D
6.56398,80.97651,341.28,0.39,0.36,2025-09-30,0801,N20,nominal,2.0NRT,304.22,3.02,D
6.61387,81.24233,331.64,0.4,0.37,2025-09-30,0801,N20,nominal,2.0NRT,298.07,1.11,D
6.59218,81.07384,330.07,0.4,0.37,2025-09-30,0801,N20,low,2.0NRT,300.34,1.81,D
6.57116,80.9104,333.86,0.39,0.36,2025-09-30,0801,N20,nominal,2.0NRT,303.25,2.04,D
6.57661,80.92403,334.81,0.39,0.36,2025-09-30,0801,N20,nominal,2.0NRT,304.3,1.96,D
6.57568,80.8269,336.04,0.39,0.36,2025-09-30,0801,N20,nominal,2.0NRT,304.53,3.99,D
6.64857,81.24448,341.54,0.4,0.37,2025-09-30,0801,N20,nominal,2.0NRT,297.71,15.55,D
6.64749,81.23731,348.02,0.4,0.37,2025-09-30,0801,N20,nominal,2.0NRT,302.82,26.58,D
6.65193,81.24399,352.26,0.4,0.37,2025-09-30,0801,N20,nominal,2.0NRT,296.63,15.55,D
6.65139,81.24039,349.5,0.4,0.37,2025-09-30,0801,N20,nominal,2.0NRT,303.44,26.58,D
6.65085,81.23681,346.53,0.4,0.37,2025-09-30,0801,N20,nominal,2.0NRT,302.4,26.58,D
6.65529,81.24348,342.84,0.4,0.37,2025-09-30,0801,N20,nominal,2.0NRT,295.89,5.46,D
6.65475,81.23989,341.06,0.4,0.37,2025-09-30,0801,N20,nominal,2.0NRT,299.63,4.91,D
6.61172,80.90795,336.52,0.39,0.36,2025-09-30,0801,N20,low,2.0NRT,307.26,3.23,D
6.65167,81.02055,337.95,0.39,0.37,2025-09-30,0801,N20,nominal,2.0NRT,302.48,5.6,D
6.66012,81.00847,333.05,0.39,0.37,2025-09-30,0801,N20,nominal,2.0NRT,300.54,3.62,D
6.71355,81.00008,339.92,0.39,0.37,2025-09-30,0801,N20,nominal,2.0NRT,300.53,8.18,D
6.69687,80.84352,348.83,0.39,0.36,2025-09-30,0801,N20,nominal,2.0NRT,307.18,8.04,D
6.79937,81.45821,330.64,0.41,0.37,2025-09-30,0801,N20,nominal,2.0NRT,291.87,1.88,D
6.82661,81.12109,330.24,0.4,0.37,2025-09-30,0801,N20,nominal,2.0NRT,296.7,2.89,D
6.92889,81.55138,337.24,0.41,0.37,2025-09-30,0801,N20,nominal,2.0NRT,277.71,2.48,D
6.85207,81.0398,337.63,0.4,0.37,2025-09-30,0801,N20,nominal,2.0NRT,293.31,4.6,D
7.07879,81.21799,338.01,0.4,0.37,2025-09-30,0801,N20,nominal,2.0NRT,274.64,5.09,D
7.1221,81.05742,332.9,0.4,0.37,2025-09-30,0801,N20,nominal,2.0NRT,284.39,3.09,D
7.10295,80.83717,333.91,0.39,0.36,2025-09-30,0801,N20,nominal,2.0NRT,279.34,5.49,D
7.1795,80.98299,347.65,0.4,0.37,2025-09-30,0801,N20,nominal,2.0NRT,279.25,14.62,D
7.17896,80.97936,341.18,0.4,0.37,2025-09-30,0801,N20,nominal,2.0NRT,272.87,14.62,D
7.18286,80.98252,352.63,0.4,0.37,2025-09-30,0801,N20,nominal,2.0NRT,275.35,14.62,D
7.18232,80.97893,338.11,0.4,0.37,2025-09-30,0801,N20,nominal,2.0NRT,274.19,14.62,D
7.22623,81.09658,333.22,0.4,0.37,2025-09-30,0801,N20,nominal,2.0NRT,273.44,3.66,D
7.2257,81.093,332.38,0.4,0.37,2025-09-30,0801,N20,nominal,2.0NRT,274.1,4.6,D
7.26914,81.13091,331.98,0.4,0.37,2025-09-30,0801,N20,nominal,2.0NRT,275.77,2.46,D
7.2896,80.99239,337.08,0.4,0.37,2025-09-30,0801,N20,nominal,2.0NRT,274.49,3.9,D
9.12363,78.07119,332.69,0.4,0.37,2025-09-30,0801,N20,nominal,2.0NRT,291.82,2.97,D
12.54646,76.14852,330.09,0.43,0.38,2025-09-30,0801,N20,nominal,2.0NRT,297.98,4.22,D
14.19057,78.39968,332.44,0.38,0.36,2025-09-30,0803,N20,nominal,2.0NRT,296.45,1.98,D
14.65014,78.1179,330.08,0.38,0.36,2025-09-30,0803,N20,nominal,2.0NRT,298.18,0.86,D
15.17544,76.65616,340.15,0.4,0.37,2025-09-30,0803,N20,nominal,2.0NRT,300.98,4.96,D
15.22364,76.76746,333.91,0.39,0.36,2025-09-30,0803,N20,nominal,2.0NRT,299,1.62,D
16.58266,79.56329,331.82,0.41,0.37,2025-09-30,0803,N20,nominal,2.0NRT,295.42,2.09,D
20.79451,85.25449,342.31,0.32,0.55,2025-09-30,0803,N20,nominal,2.0NRT,292.49,3.39,D
22.37768,87.28145,328.82,0.45,0.63,2025-09-30,0803,N20,nominal,2.0NRT,289.77,5.22,D
22.57297,85.89811,332.96,0.37,0.58,2025-09-30,0805,N20,nominal,2.0NRT,294.33,4.8,D
23.16257,82.33685,336.67,0.45,0.47,2025-09-30,0805,N20,nominal,2.0NRT,294.46,3.79,D
24.15627,82.56892,340.54,0.48,0.48,2025-09-30,0805,N20,nominal,2.0NRT,295.23,6,D
24.86805,67.09988,343.71,0.58,0.52,2025-09-30,0805,N20,nominal,2.0NRT,285.98,13.32,D
27.30791,68.48463,330.55,0.43,0.46,2025-09-30,0807,N20,low,2.0NRT,302.41,3.56,D
27.81517,67.66361,341.81,0.47,0.48,2025-09-30,0807,N20,nominal,2.0NRT,305.12,3.55,D
28.24697,67.96323,344.13,0.44,0.46,2025-09-30,0807,N20,nominal,2.0NRT,305.55,4.82,D
29.88661,76.05997,333.8,0.41,0.37,2025-09-30,0807,N20,nominal,2.0NRT,302.06,2.48,D
30.52454,76.68942,331.58,0.43,0.38,2025-09-30,0807,N20,low,2.0NRT,302.83,3.43,D
30.53736,76.69286,331.16,0.43,0.38,2025-09-30,0807,N20,low,2.0NRT,302.54,2.68,D
29.95821,72.56207,335.98,0.4,0.37,2025-09-30,0807,N20,nominal,2.0NRT,303.66,8.53,D
30.5726,76.69123,340.81,0.43,0.38,2025-09-30,0807,N20,nominal,2.0NRT,305.52,4.99,D
29.96155,72.56135,342.04,0.4,0.37,2025-09-30,0807,N20,nominal,2.0NRT,302.37,4.75,D
30.17966,73.34042,337.25,0.39,0.36,2025-09-30,0807,N20,nominal,2.0NRT,303.01,1.6,D
29.90929,71.5225,333.09,0.43,0.38,2025-09-30,0807,N20,low,2.0NRT,307.96,2.81,D
30.27713,73.33268,332.6,0.39,0.36,2025-09-30,0807,N20,low,2.0NRT,303.3,1.29,D
30.27008,73.05322,333.69,0.39,0.36,2025-09-30,0807,N20,nominal,2.0NRT,302.93,1.99,D
30.03559,71.47665,338.14,0.43,0.38,2025-09-30,0807,N20,nominal,2.0NRT,303.51,10.46,D
30.41496,73.64869,334.75,0.38,0.36,2025-09-30,0807,N20,nominal,2.0NRT,302.67,1.48,D
30.07591,71.50973,336.49,0.42,0.38,2025-09-30,0807,N20,nominal,2.0NRT,307.7,4.39,D
30.42321,73.52468,346.64,0.39,0.36,2025-09-30,0807,N20,nominal,2.0NRT,303.66,5.62,D
30.42258,73.52071,332.23,0.39,0.36,2025-09-30,0807,N20,nominal,2.0NRT,303.81,5.62,D
30.42538,73.23626,332.07,0.39,0.36,2025-09-30,0807,N20,low,2.0NRT,302.77,2.67,D
30.55611,73.96824,330.08,0.38,0.36,2025-09-30,0807,N20,nominal,2.0NRT,299.34,2.63,D
30.16217,71.53509,332.69,0.42,0.38,2025-09-30,0807,N20,low,2.0NRT,303.73,1.19,D
30.4964,73.5587,334.49,0.39,0.36,2025-09-30,0807,N20,nominal,2.0NRT,303.22,3.25,D
30.44795,73.2067,333.73,0.39,0.36,2025-09-30,0807,N20,nominal,2.0NRT,302.45,1.75,D
30.56126,73.86897,338.73,0.38,0.36,2025-09-30,0807,N20,nominal,2.0NRT,299.74,3.21,D
30.58198,73.91348,333.59,0.38,0.36,2025-09-30,0807,N20,nominal,2.0NRT,300.95,2.41,D
30.58527,73.9128,335.72,0.38,0.36,2025-09-30,0807,N20,nominal,2.0NRT,302.76,4.44,D
30.56377,73.72887,330.16,0.38,0.36,2025-09-30,0807,N20,nominal,2.0NRT,301.06,1.64,D
30.5812,73.75396,331.27,0.38,0.36,2025-09-30,0807,N20,nominal,2.0NRT,302.23,2.63,D
30.53161,73.37024,334.98,0.39,0.36,2025-09-30,0807,N20,nominal,2.0NRT,303.81,3.89,D
30.61312,73.82932,331.7,0.38,0.36,2025-09-30,0807,N20,nominal,2.0NRT,299.68,12.99,D
30.25437,71.62206,347.8,0.42,0.38,2025-09-30,0807,N20,nominal,2.0NRT,305.94,4.35,D
30.62249,73.86835,336.65,0.38,0.36,2025-09-30,0807,N20,nominal,2.0NRT,302.34,3.21,D
30.61833,73.77499,337.54,0.38,0.36,2025-09-30,0807,N20,nominal,2.0NRT,300.68,14.98,D
30.59227,73.49731,345.07,0.39,0.36,2025-09-30,0807,N20,nominal,2.0NRT,303.47,5.46,D
30.61965,73.58609,331.42,0.38,0.36,2025-09-30,0807,N20,low,2.0NRT,304.7,3.11,D
30.37675,71.88348,338.49,0.41,0.37,2025-09-30,0807,N20,nominal,2.0NRT,307.89,4.09,D
30.64953,73.53543,334.93,0.39,0.36,2025-09-30,0807,N20,nominal,2.0NRT,302.87,1.09,D
30.66106,73.56589,341.22,0.38,0.36,2025-09-30,0807,N20,nominal,2.0NRT,304.45,8.4,D
30.73296,73.83411,336.39,0.38,0.36,2025-09-30,0807,N20,nominal,2.0NRT,301.23,2.86,D
30.77907,74.02556,339.47,0.38,0.36,2025-09-30,0807,N20,nominal,2.0NRT,302.12,5.54,D
30.78236,74.02489,342.2,0.38,0.36,2025-09-30,0807,N20,nominal,2.0NRT,302.11,5.54,D
30.85093,74.36827,341.59,0.39,0.36,2025-09-30,0807,N20,nominal,2.0NRT,298.9,3.46,D
30.85423,74.36761,335.77,0.39,0.36,2025-09-30,0807,N20,nominal,2.0NRT,299.92,3.46,D
30.85363,74.36362,331.47,0.39,0.36,2025-09-30,0807,N20,nominal,2.0NRT,300.15,2.6,D
30.80957,73.97868,337.77,0.38,0.36,2025-09-30,0807,N20,nominal,2.0NRT,304.59,6.57,D
30.7998,73.69347,345.48,0.38,0.36,2025-09-30,0807,N20,nominal,2.0NRT,303.43,15.78,D
30.73798,73.25364,335.87,0.39,0.36,2025-09-30,0807,N20,nominal,2.0NRT,303.74,1.7,D
30.84698,73.86845,346.26,0.38,0.36,2025-09-30,0807,N20,nominal,2.0NRT,303.7,9.57,D
30.87621,73.9938,334.8,0.38,0.36,2025-09-30,0807,N20,nominal,2.0NRT,301.72,3.3,D
30.86608,73.86043,336.11,0.38,0.36,2025-09-30,0807,N20,nominal,2.0NRT,301.86,2.84,D
30.91432,74.1339,332.51,0.38,0.36,2025-09-30,0807,N20,low,2.0NRT,304.74,2.55,D
30.98661,74.16109,338.81,0.38,0.36,2025-09-30,0807,N20,nominal,2.0NRT,305.14,4.98,D
30.86845,73.34657,335.81,0.39,0.36,2025-09-30,0807,N20,nominal,2.0NRT,301.58,2.7,D
31.03416,74.22968,334.67,0.38,0.36,2025-09-30,0807,N20,nominal,2.0NRT,303.25,6.48,D
31.02877,74.19372,333.4,0.38,0.36,2025-09-30,0807,N20,nominal,2.0NRT,301.6,3.79,D
31.08808,74.52419,336.13,0.39,0.36,2025-09-30,0807,N20,nominal,2.0NRT,305.81,3.23,D
31.08749,74.52017,336.12,0.39,0.36,2025-09-30,0807,N20,nominal,2.0NRT,307.72,3.23,D
31.06666,74.30994,332.26,0.39,0.36,2025-09-30,0807,N20,low,2.0NRT,303.41,5.48,D
31.12085,74.60922,338.13,0.39,0.36,2025-09-30,0807,N20,nominal,2.0NRT,305.8,7.38,D
31.12473,74.6126,330.39,0.39,0.36,2025-09-30,0807,N20,low,2.0NRT,304.39,3.51,D
31.12414,74.60857,334,0.39,0.36,2025-09-30,0807,N20,nominal,2.0NRT,303.72,3.18,D
31.22279,74.37783,339.34,0.39,0.36,2025-09-30,0807,N20,nominal,2.0NRT,301.34,3.03,D
31.25975,74.49055,334.04,0.39,0.36,2025-09-30,0807,N20,nominal,2.0NRT,299.86,1.38,D
31.29129,74.29003,331.71,0.39,0.36,2025-09-30,0807,N20,nominal,2.0NRT,300.14,3.16,D
31.5896,74.75249,339.89,0.39,0.36,2025-09-30,0807,N20,nominal,2.0NRT,304.51,2.61,D
31.66934,75.02397,344.67,0.39,0.37,2025-09-30,0807,N20,nominal,2.0NRT,306.64,6.45,D
31.37085,72.56588,337.74,0.39,0.36,2025-09-30,0807,N20,nominal,2.0NRT,303.67,4.15,D
31.36951,72.49429,340.18,0.39,0.36,2025-09-30,0807,N20,nominal,2.0NRT,306.93,23.94,D
31.7112,74.5826,333.44,0.39,0.36,2025-09-30,0807,N20,nominal,2.0NRT,302.51,2.84,D
31.739,74.4934,335.36,0.39,0.36,2025-09-30,0807,N20,nominal,2.0NRT,304.87,2.98,D
31.74278,74.10506,334.15,0.39,0.36,2025-09-30,0807,N20,nominal,2.0NRT,300.47,3.23,D
31.56333,72.85153,331.22,0.39,0.36,2025-09-30,0807,N20,low,2.0NRT,304.54,7.18,D
31.56268,72.84749,336,0.39,0.36,2025-09-30,0807,N20,nominal,2.0NRT,308.49,11.5,D
31.77242,74.19046,344.01,0.39,0.36,2025-09-30,0807,N20,nominal,2.0NRT,302.11,8.85,D
31.87763,74.65542,343.42,0.39,0.36,2025-09-30,0807,N20,nominal,2.0NRT,303.59,4.17,D
31.90184,74.70543,339.92,0.39,0.36,2025-09-30,0807,N20,nominal,2.0NRT,302.65,5.07,D
31.93779,74.91011,331.51,0.39,0.36,2025-09-30,0807,N20,nominal,2.0NRT,303.07,2.05,D
31.84046,74.18997,330.21,0.39,0.36,2025-09-30,0807,N20,low,2.0NRT,300.9,1.99,D
31.81771,74.03666,331.64,0.38,0.36,2025-09-30,0807,N20,nominal,2.0NRT,302.98,2.75,D
31.84825,74.19672,344.23,0.39,0.36,2025-09-30,0807,N20,nominal,2.0NRT,303.68,7.8,D
31.84765,74.19268,332.88,0.39,0.36,2025-09-30,0807,N20,nominal,2.0NRT,302.03,5.36,D
31.68508,72.90963,331.01,0.39,0.36,2025-09-30,0807,N20,low,2.0NRT,302.69,1.25,D
31.88747,74.2096,340.06,0.39,0.36,2025-09-30,0807,N20,nominal,2.0NRT,302.54,4.7,D
31.89881,74.10316,335.6,0.39,0.36,2025-09-30,0807,N20,nominal,2.0NRT,301.11,6.05,D
32.09659,74.80734,349.37,0.39,0.36,2025-09-30,0807,N20,nominal,2.0NRT,306.54,10.73,D
31.75271,72.35651,334.17,0.39,0.36,2025-09-30,0807,N20,nominal,2.0NRT,303.15,2.84,D
31.45426,70.61718,346.35,0.44,0.38,2025-09-30,0807,N20,nominal,2.0NRT,305.63,8.03,D
31.77125,72.34386,334.71,0.39,0.36,2025-09-30,0807,N20,nominal,2.0NRT,305.64,2.21,D
31.80575,72.36594,346.94,0.39,0.36,2025-09-30,0807,N20,nominal,2.0NRT,307.65,7.11,D
31.95709,73.29851,335.25,0.38,0.36,2025-09-30,0807,N20,nominal,2.0NRT,302.14,2.84,D
31.98863,72.89088,346.72,0.39,0.36,2025-09-30,0807,N20,nominal,2.0NRT,301.05,7.12,D
32.00508,72.88729,338.22,0.39,0.36,2025-09-30,0807,N20,nominal,2.0NRT,302.87,7.86,D
32.02069,72.92161,342.91,0.39,0.36,2025-09-30,0807,N20,nominal,2.0NRT,304.02,6.78,D
31.64915,70.67033,342.03,0.44,0.38,2025-09-30,0807,N20,nominal,2.0NRT,305.41,4.16,D
31.65688,70.67318,346.38,0.44,0.38,2025-09-30,0807,N20,nominal,2.0NRT,305.62,4.84,D
31.65608,70.66865,331.31,0.44,0.38,2025-09-30,0807,N20,nominal,2.0NRT,305.04,4.84,D
32.09583,73.07341,337.76,0.39,0.36,2025-09-30,0807,N20,nominal,2.0NRT,303.41,2.52,D
32.34705,74.286,333.51,0.39,0.36,2025-09-30,0807,N20,nominal,2.0NRT,301.59,1.86,D
32.45928,74.9954,347.27,0.4,0.37,2025-09-30,0807,N20,nominal,2.0NRT,306.71,8.07,D
32.45869,74.99121,339.77,0.4,0.37,2025-09-30,0807,N20,nominal,2.0NRT,304.76,8.07,D
31.86731,70.85046,334.05,0.43,0.38,2025-09-30,0807,N20,low,2.0NRT,306.33,3.27,D
31.88091,70.80532,335.83,0.43,0.38,2025-09-30,0807,N20,nominal,2.0NRT,306.78,3.23,D
32.39396,73.24046,331.97,0.38,0.36,2025-09-30,0807,N20,nominal,2.0NRT,303.65,1.09,D
32.3714,72.98588,335.07,0.39,0.36,2025-09-30,0807,N20,nominal,2.0NRT,304.84,2.51,D
33.25471,72.62368,337.19,0.39,0.36,2025-09-30,0807,N20,nominal,2.0NRT,307.21,2.25,D
33.82103,72.34696,335.19,0.39,0.36,2025-09-30,0807,N20,low,2.0NRT,307.99,2.13,D
33.82432,72.34621,337.34,0.39,0.36,2025-09-30,0807,N20,low,2.0NRT,308.75,2.13,D
35.6054,74.10477,331.36,0.4,0.37,2025-09-30,0809,N20,nominal,2.0NRT,305.52,2.36,D
35.24881,71.59371,331.06,0.39,0.36,2025-09-30,0809,N20,nominal,2.0NRT,303.48,4.31,D
35.25212,71.59312,333.78,0.39,0.36,2025-09-30,0809,N20,nominal,2.0NRT,302.39,4.31,D
35.67805,73.67817,337.91,0.39,0.36,2025-09-30,0809,N20,nominal,2.0NRT,304.62,3.65,D
35.30542,71.02081,332.85,0.4,0.37,2025-09-30,0809,N20,nominal,2.0NRT,304.34,2.94,D
38.05163,67.26427,367,0.48,0.4,2025-09-30,0809,N20,high,2.0NRT,349.73,144.08,D
37.03106,62.41645,344.98,0.58,0.52,2025-09-30,0809,N20,nominal,2.0NRT,313.98,14.76,D
37.03248,62.42057,344.04,0.58,0.52,2025-09-30,0809,N20,nominal,2.0NRT,311.19,4.26,D
38.15828,64.61228,350.88,0.42,0.45,2025-09-30,0809,N20,nominal,2.0NRT,308.33,5.75,D
37.7984,62.55282,338.66,0.55,0.51,2025-09-30,0809,N20,nominal,2.0NRT,308.99,3.85,D
39.55911,67.15481,331.56,0.46,0.39,2025-09-30,0809,N20,nominal,2.0NRT,301.2,2.09,D
38.18857,58.35367,332.57,0.45,0.63,2025-09-30,0809,N20,low,2.0NRT,302.64,6.06,D
39.0393,54.25253,338.12,0.68,0.74,2025-09-30,0811,N20,nominal,2.0NRT,300.68,5.89,D
39.0429,54.25288,340.74,0.68,0.74,2025-09-30,0811,N20,nominal,2.0NRT,301.26,3.63,D
26.8514,55.85466,346.63,0.43,0.46,2025-09-30,0947,N20,nominal,2.0NRT,311.02,11.55,D
26.85093,55.85037,337.83,0.43,0.46,2025-09-30,0947,N20,low,2.0NRT,310.44,9.74,D
27.1603,56.10219,349.84,0.45,0.47,2025-09-30,0947,N20,nominal,2.0NRT,319.75,16.15,D
27.1689,56.06004,345.45,0.44,0.46,2025-09-30,0947,N20,low,2.0NRT,318.9,13.12,D
27.16843,56.05552,355.63,0.44,0.46,2025-09-30,0947,N20,nominal,2.0NRT,322.27,13.12,D
27.34491,56.42693,345.66,0.47,0.48,2025-09-30,0947,N20,low,2.0NRT,318.25,2.75,D
29.99154,55.8571,346.14,0.47,0.48,2025-09-30,0947,N20,nominal,2.0NRT,317.99,5.7,D
37.02984,62.42393,339.41,0.65,0.73,2025-09-30,0949,N20,nominal,2.0NRT,307.13,5.6,D
37.03193,62.42291,339.23,0.65,0.73,2025-09-30,0949,N20,nominal,2.0NRT,306.54,5.09,D
37.11861,62.369,341.21,0.65,0.73,2025-09-30,0949,N20,nominal,2.0NRT,306.89,2.63,D
37.1302,61.02342,332.25,0.54,0.68,2025-09-30,0949,N20,low,2.0NRT,304.47,3.09,D
37.12717,61.02296,332.91,0.54,0.68,2025-09-30,0949,N20,low,2.0NRT,305.99,2.93,D
36.89431,54.55881,337.04,0.47,0.48,2025-09-30,0949,N20,nominal,2.0NRT,302.01,4.88,D
36.94969,54.83153,342.27,0.49,0.49,2025-09-30,0949,N20,nominal,2.0NRT,301.82,5.53,D
36.96401,54.89146,335.17,0.49,0.49,2025-09-30,0949,N20,nominal,2.0NRT,300.99,2.26,D
36.96153,54.89012,330.88,0.49,0.49,2025-09-30,0949,N20,nominal,2.0NRT,300.2,3.64,D
38.85082,54.2324,344.55,0.48,0.48,2025-09-30,0952,N20,nominal,2.0NRT,309.78,3.15,D
39.0394,54.25015,344.1,0.48,0.48,2025-09-30,0952,N20,nominal,2.0NRT,310.87,6,D
39.03861,54.25437,336.1,0.48,0.48,2025-09-30,0952,N20,low,2.0NRT,308.56,3.21,D
22.67208,56.24974,345.22,0.4,0.44,2025-09-30,0945,N20,nominal,2.0NRT,309.61,2.2,D
23.18879,55.46225,340.74,0.55,0.43,2025-09-30,0945,N20,nominal,2.0NRT,309.01,8.24,D
